Periodo;Turma;Manha;Noite;ADM;ADS;CIC;DES;ENGC;ANALISE_E_PROJETO_DE_SISTEMAS;BANCO_DE_DADOS_I;DESENVOLVIMENTO_DE_APLICACOES_COM_BANCO_DE_DADOS;DESENVOLVIMENTO_DE_APLICACOES_DISTRIBUIDAS;DESENVOLVIMENTO_DE_APLICACOES_MOVEIS;DESENVOLVIMENTO_DE_APLICACOES_WEB;EVOLUCAO_DO_PENSAMENTO_ADMINISTRATIVO;GESTAO_DE_SISTEMAS_DE_INFORMACAO;INTRODUCAO_A_PROGRAMACAO;PROGRAMACAO_ESTRUTURADA;PROJETO_INTEGRADOR_EM_ENGENHARIA_DA_COMPUTACAO_II;PROJETO_INTEGRADO_EM_ENGENHARIA_DA_COMPUTACAO_I;SIMULACAO_EMPRESARIAL;WEBDESIGN;Matricula;AV1;AV2;MEDIAParcial;AV3;MEDIAFinal;FALTAS;AV3Bin
2017-01;856-2017-01;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;d94bbb834ab977b51dc27a1f4b403700;6.8;7.8;7.3;0.0;7.3;1;0.0
2017-01;856-2017-01;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;e7a0490f3c591527f06c223d5226c17c;0.0;4.2;2.1;5.4;4.8;5;1.0
2017-01;856-2017-01;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;b630bf602290952b69a7baf20f0338c7;7.3;7.3;7.3;0.0;7.3;3;0.0
2017-01;856-2017-01;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;c3e0d59fa29f93e8b1796de5e7e30fb9;8.0;7.7;7.8;0.0;7.8;2;0.0
2017-01;856-2017-01;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;84e462569b991b0cfdb1e152a1c97672;8.3;7.4;7.8;0.0;7.8;0;0.0
2017-01;856-2017-01;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;6f74c6a4c154bb3964c556dfbdd60dd2;8.5;8.7;8.6;0.0;8.6;5;0.0
2017-01;856-2017-01;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;506f385673fce95cf6b613aae2e34186;5.1;6.1;5.6;6.4;6.3;3;1.0
2017-01;856-2017-01;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;a50c0525071d33ec81a77bbe16e31824;7.5;7.6;7.6;8.8;8.2;4;1.0
2017-01;856-2017-01;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;ff5d6cccf1adb97420e4f85d46e46ab7;5.7;7.1;6.4;7.0;7.0;3;1.0
2017-01;856-2017-01;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0a74d6eee81c1f35993af40552331316;7.8;8.8;8.3;0.0;8.3;2;0.0
2017-01;856-2017-01;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;8d8d21f936975cae6efc5913a3ed9c24;8.0;8.3;8.2;0.0;8.2;0;0.0
2017-01;856-2017-01;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;88aa23ae1a8d3df84ac1d46e9924767c;1.3;6.8;4.0;4.5;5.6;5;1.0
2017-01;856-2017-01;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;8f01742ea622641bd261a110d1c26c04;7.8;9.3;8.6;0.0;8.6;0;0.0
2017-01;856-2017-01;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;fac0aca87b0d5b591bffa53d1b5a8542;5.8;5.6;5.7;3.9;5.7;3;1.0
2017-01;856-2017-01;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;d7882f83dacc8c9a127c8c7c7ecd340f;8.0;8.0;8.0;0.0;8.0;2;0.0
2017-01;856-2017-01;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;d1714544b9bcc4357d2913d971e2442f;5.5;0.0;2.8;2.5;4.0;6;1.0
2017-01;856-2017-01;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1317b65e78a6f8f0377360d972b1e4e9;7.4;8.3;7.8;0.0;7.8;2;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0130c1de61b2b122e2bc1c40e34c787d;0.0;2.4;1.2;9.0;5.7;1;1.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5c8c0bfece196b817e338cbff4d9d224;7.0;8.2;7.6;0.0;7.6;1;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;596175de6e0c6a78933b53fe3392a1b9;3.6;8.2;5.9;8.0;8.1;3;1.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;f0e0d51d4616a12be908a963f3314f3a;4.7;0.0;2.4;0.0;2.4;0;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;b05375933b4f255bba1a4a418e33c09a;10.0;5.2;7.6;0.0;7.6;2;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;aaee68fd4d717acb536816e5287845c7;7.8;7.6;7.7;0.0;7.7;1;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;f94d577c46c6d6c655477e14014c5e54;7.6;5.8;6.7;9.0;8.3;4;1.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3f7f7de461ae6ad77b2a24d0fee1c3a3;7.0;7.0;7.0;0.0;7.0;1;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;46263d3c04654b89bbeb98ac941d27c9;9.8;7.0;8.4;0.0;8.4;2;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2f8944d44372ab7792367dd85c464e18;6.0;7.6;6.8;7.0;7.3;2;1.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;31cbb32670793f7ca60bb730176c0a2f;0.0;0.0;0.0;0.0;0.0;2;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4251d20e28e8b411d2f20a0de6c13d2f;7.4;3.6;5.5;8.0;7.7;1;1.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;7027ed409a78e8d3db1fcd71ae68f1b8;7.0;7.6;7.3;0.0;7.3;3;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;740ca8c4d8c49292b6c2545f4231614a;7.0;6.4;6.7;7.0;7.0;2;1.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;ca13eb386cda7d4c5781cd5a0d6b3037;10.0;8.8;9.4;0.0;9.4;3;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;dde2ea0a2e9f6c5179bb30f225ccc88b;7.0;5.8;6.4;8.0;7.5;3;1.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;b0802a66d2cc2f6004e70b2372d5d2eb;0.0;0.0;0.0;0.0;0.0;1;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;e912e33fe3543b5e29a8ecb211170b95;8.5;7.0;7.8;0.0;7.8;0;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;b4f1958e91572434bbdff78617bdef3e;4.0;7.0;5.5;10.0;8.5;3;1.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;d251a148c14306946d8caadf2b63c713;7.8;9.4;8.6;0.0;8.6;3;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;a5c08510483b59fc46bfee4e27701363;8.0;9.4;8.7;0.0;8.7;1;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;b25474e4d9b03a94d8761569c27b6172;0.0;0.0;0.0;0.0;0.0;5;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5c8b6b16de2a8e6cd4b26f39347d6882;0.0;0.0;0.0;0.0;0.0;7;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6ccc15b9b4bcd2897e70a707dff25120;1.0;7.6;4.3;9.0;8.3;0;1.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;e74000a93e591be9c79cb677d6825f40;1.0;7.0;4.0;3.0;5.0;1;1.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;f4e03d51768084396d9d4784cfceb8f5;5.1;7.6;6.4;7.0;7.3;0;1.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;cbf4aeb574155916db1a90f718362a71;4.4;6.4;5.4;7.6;7.0;0;1.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0e5f1d8f409c7c8b35267fc89da9dd24;5.3;0.0;2.6;0.0;2.6;1;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;8d364d9f3a4a11e662dc132d76e133a3;7.6;8.8;8.2;0.0;8.2;3;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1504d05b6d6041dced421d64e7479bf9;7.0;2.4;4.7;0.0;4.7;5;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1ec92fe6cb184a252d4c94f43d04f549;6.6;2.4;4.5;0.0;4.5;3;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0c7e5bc9e32ef7e1ab5e2def3378664c;9.0;8.2;8.6;10.0;9.5;1;1.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;f37ef7487c0cd885fdf6eaeccf86841a;9.0;8.8;8.9;0.0;8.9;2;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;87895a9d3629fdb56bd888f7af48630e;8.0;8.8;8.4;0.0;8.4;2;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;bacaa8acb62d59a9dc942965436b967e;5.3;0.0;2.6;0.0;2.6;3;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1375d17516f09c202ab429f348609552;3.8;7.6;5.7;8.0;7.8;1;1.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;a81c0ea32bfed9515987b4be8673e2dc;9.0;7.6;8.3;0.0;8.3;4;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;fb42882f60f9fc80e29709df58b391cf;0.0;0.0;0.0;0.0;0.0;4;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;9b2472698fb2c6beb0008672478c5304;0.0;0.0;0.0;0.0;0.0;2;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;9c2dc9558e0d7cc0287ebdfb29331c16;3.0;2.4;2.7;6.0;4.5;0;1.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;b2f3024eb4613cb376c006b97ba2fb22;6.0;7.6;6.8;3.0;6.8;1;1.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;da0f7a35e8157f3e6dc09f923ad4bdb0;9.0;7.6;8.3;0.0;8.3;0;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;c89e5c323bfd7c4e0967e8632e9a7b91;9.0;0.0;4.5;0.0;4.5;1;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;f710c4cdfe427a07d1053b5ac48ac500;10.0;8.2;9.1;0.0;9.1;1;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5c4d53fe7f519aa178e5015e763d9bf8;8.0;8.8;8.4;0.0;8.4;0;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;04607e08a692c8008904501032ff473c;10.0;6.4;8.2;0.0;8.2;2;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;023c2c46789f64d3e498ef3a83a2cebd;6.3;5.0;5.6;7.6;7.0;4;1.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;bf281b135d8151747f76701a24f60b6d;9.0;7.4;8.2;0.0;8.2;0;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1e70b74c66957dc11f8923e11445ccdf;5.0;7.0;6.0;6.0;6.5;3;1.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;f3b240552b812d54d2bd6343cb1a4aee;2.5;7.0;4.8;3.0;5.0;3;1.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;fcddc58d79d49eb8a23044ce92fcb706;7.0;7.6;7.3;0.0;7.3;2;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1b038f40fa7f9204f135d2d4810f01f2;6.0;6.4;6.2;7.0;6.7;1;1.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;61f0d2ae5105b45a2f7d61193a132280;8.6;8.2;8.4;0.0;8.4;1;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;eaa8f879ae703c25ce2908bc7b06758e;10.0;7.0;8.5;0.0;8.5;0;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;7d32862463bf0f714a4d3c537ac8d612;8.0;8.2;8.1;0.0;8.1;1;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5e858f55a016a5ba4078357b1119cf9e;4.0;6.0;5.0;8.0;7.0;4;1.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;78b1b5af5dd46a5bcb8a75094269ea0f;6.0;3.8;4.9;0.0;4.9;4;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;af80dfa7053be8dec901721ab6db4be0;0.0;0.0;0.0;0.0;0.0;4;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5199177f56af8e30da290e253c67daaf;5.0;5.6;5.3;4.0;5.3;3;1.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;17e6f8e6e51811efa05d3a64b45df6e8;4.0;7.6;5.8;9.0;8.3;2;1.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;c99ae0c833b3b8e07a5e280704f0f159;0.0;0.0;0.0;0.0;0.0;1;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6031453db20e1a91efdb2c4e2f96e1b8;9.0;7.6;8.3;0.0;8.3;2;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1c965fde20cb90d047ead0940dd1be32;10.0;7.6;8.8;0.0;8.8;2;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;527597e682b70992716767d7d1953805;0.0;0.0;0.0;0.0;0.0;7;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1182c45b63c158b7bb880b3d5caa8673;0.0;0.0;0.0;0.0;0.0;1;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;9ca03750278bf3ac581f9b2b0f212f19;0.0;0.0;0.0;0.0;0.0;5;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;157aea59225d492ea0f63d5dd5f1f02a;1.0;0.0;0.5;0.0;0.5;6;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3604e64dff1d91ed4feeb43dfb16ef0f;9.0;8.2;8.6;0.0;8.6;0;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5f05b2946946c8516f8efe631cfa1cfb;8.0;7.0;7.5;0.0;7.5;2;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;b8570ab2d08af81362aeb781d135f280;5.5;1.2;3.4;6.0;5.8;2;1.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;b82f2ac92a5f666aae8b41a28c8a891e;8.0;8.2;8.1;0.0;8.1;1;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;daabeb11c96d03a339611bf19b786986;0.0;0.0;0.0;0.0;0.0;3;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6ce50cb36701b80b6d5267d2736c53cc;0.0;0.0;0.0;0.0;0.0;1;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;a7e5a3cacc930f78c1a87bff20f92a55;1.5;0.0;0.8;6.0;3.8;2;1.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12b2e528d2248e084deba10b1de6e3cd;6.4;8.8;7.6;0.0;7.6;2;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;7b121ec0fc66feaafef151f90905db07;10.0;5.6;7.8;0.0;7.8;0;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;a77ff989950abc4466cd1e74b2d12616;8.0;7.6;7.8;0.0;7.8;3;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;39c7590c8bb28febe4778f99704fc8cf;0.0;0.0;0.0;0.0;0.0;3;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6fa56ddfb8458ae5b37bd68f7c3be710;0.0;0.0;0.0;0.0;0.0;0;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0c28ccaeccdde71fa55f19566684e8f0;4.8;7.6;6.2;7.0;7.3;4;1.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;14c9f10f39f9e822a10c4dc593fd7731;9.0;4.4;6.7;9.0;9.0;5;1.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;27f68f3bb57a51ce85d45d50ede67e5b;9.0;9.4;9.2;5.0;9.2;2;1.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;23584bab83c6041f30fa49c552a6ad6e;9.0;6.8;7.9;0.0;7.9;4;0.0
2016-01;242-2016-01;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;a59763c12d598bfb88326896b44e1ce0;0.0;0.0;0.0;0.0;0.0;1;0.0
2016-01;136-2016-01;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5e45eedc9399ed030bb29785ca186b75;8.0;7.7;7.8;0.0;7.8;2;0.0
2016-01;136-2016-01;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;60f4a593c9dffd9ce0c2ff1af3843819;3.5;5.3;4.4;3.0;4.4;3;1.0
2016-01;136-2016-01;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0b3b912eb692abc9f9e407b5be7377fc;6.2;5.0;5.6;8.0;7.1;5;1.0
2016-01;136-2016-01;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5ab5c2ce975a16e38b75f59f161b8825;6.2;10.0;8.1;0.0;8.1;1;0.0
2016-01;136-2016-01;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2808e60974471aee5d20d505e73de195;6.5;7.6;7.0;0.0;7.0;3;0.0
2016-01;136-2016-01;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;a1f7b2219e2441ace5c36e646a51af5e;8.0;8.8;8.4;0.0;8.4;2;0.0
2016-01;136-2016-01;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;c6f69954569296485cd577d63be5a38d;4.8;0.0;2.4;0.0;2.4;6;0.0
2016-01;136-2016-01;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2ee191c90cc2ddbfb3c094b0155df503;0.0;0.0;0.0;0.0;0.0;2;0.0
2016-01;136-2016-01;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;da412c65e07aca38f6bee94cf6e78db1;7.7;6.4;7.0;0.0;7.0;4;0.0
2016-01;136-2016-01;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;8b3d30a66b94b03e27f44973800d5200;3.3;1.8;2.6;4.5;3.9;3;1.0
2016-01;136-2016-01;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;382a5f5d3528c0ceaab6c4485f50f154;10.0;8.3;9.2;0.0;9.2;2;0.0
2016-01;136-2016-01;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;eaebdf4c63b4fa18b0301579582d13db;10.0;8.4;9.2;0.0;9.2;3;0.0
2016-01;136-2016-01;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;062ee1ce34b2bc688a74c76bbc13b1d7;8.6;4.8;6.7;0.0;6.7;5;0.0
2016-01;136-2016-01;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;abf33cc88a9f85af17ccde32ff72086a;10.0;6.0;8.0;0.0;8.0;1;0.0
2016-01;136-2016-01;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;8c2eabbf1cefad5102b9e016cd75be91;10.0;7.7;8.8;0.0;8.8;0;0.0
2016-01;136-2016-01;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;c2330c6f21191541a9a0cdb960df911a;7.0;7.0;7.0;0.0;7.0;1;0.0
2016-01;136-2016-01;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;75ddffb21ac4a90e5ffefc8f30e9a076;0.0;0.0;0.0;0.0;0.0;8;0.0
2016-01;136-2016-01;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5b1d5397ee45671f09959817754f7df9;6.6;7.0;6.8;7.0;7.0;1;1.0
2016-01;136-2016-01;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6de9a494230c581edd3b0d47513d52e8;6.6;8.3;7.4;0.0;7.4;4;0.0
2016-01;136-2016-01;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;fe475a25630314e16a272f752dd8bbdd;9.0;9.5;9.2;0.0;9.2;2;0.0
2016-01;136-2016-01;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;c2388521ad39fdb3f59d1fdd017663b8;7.3;0.0;3.6;0.0;3.6;4;0.0
2016-01;136-2016-01;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0a2dbf08165f3d892704bc847d5c1a6d;5.4;8.8;7.1;0.0;7.1;3;0.0
2016-01;136-2016-01;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;8ba721838bd6965a8389d9efdca4b134;6.5;8.2;7.4;5.0;7.4;1;1.0
2016-01;136-2016-01;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;c6f1c965be992583817635436850d08a;6.0;7.0;6.5;9.0;8.0;0;1.0
2016-01;136-2016-01;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;31b81857c91f163850cc72bed3960e0c;0.0;0.0;0.0;0.0;0.0;3;0.0
2016-01;136-2016-01;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;ebef6f0515fff1edfa640b1bb6b477ee;4.8;7.6;6.2;8.0;7.8;3;1.0
2016-01;136-2016-01;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;989c30fea094e958914c2cb2cfbe494f;8.7;6.0;7.4;0.0;7.4;5;0.0
2016-01;136-2016-01;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;733cf6e5cdfad45e284925ac38b47275;0.0;0.0;0.0;0.0;0.0;3;0.0
2016-01;136-2016-01;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4a3c5962be10e2324c3a6da11378f78e;4.5;0.0;2.2;0.0;2.2;9;0.0
2016-01;136-2016-01;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;15c57a65cf6c3d25b054d96367f7e2fe;0.0;0.0;0.0;0.0;0.0;3;0.0
2016-01;136-2016-01;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;a7d6d7e06ca7585f297be29636d8bda6;10.0;8.8;9.4;8.0;9.4;0;1.0
